id;dc:identifier;dc:title;webct:descripcion;webct:masinfo;geo:long;geo:lat;webct:foto;webct:mapa
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1589;1589;Pabellón Santa Lucía;"C/ Do&ntilde;a Constanza, 2<br /> 30202 Santa Luc&iacute;a<br /> Tlfno: 968 527 153";https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=75&texto=;-0.9666532209407706;37.600.738.475.791.700;;https://www.cartagena.es/callejero/verpunto.asp?id=1589
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1597;1597;Parque Educación Vial;C/ Angel Bruna, 51<br /> 30300 Cartagena<br /> Tlfno: 968 313 157;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=145&texto=;-0.9850701000000299;376.129.285;;https://www.cartagena.es/callejero/verpunto.asp?id=1597
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1598;1598;Piscina Pozo Estrecho;Carretera Miranda, s/n<br /> 30594 Pozo Estrecho<br /> Tlfno: 968 556 357;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=81&texto=;-1.000.349.599.999.930;377.056.227;;https://www.cartagena.es/callejero/verpunto.asp?id=1598
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1599;1599;Piscina Casa Juventud;C/ JImenez de la Espada, s/n<br /> 30203 Cartagena<br /> Tlfno: 968 503 400;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=142&texto=;-0.9803971390990682;3.760.779.888.335.310;;https://www.cartagena.es/callejero/verpunto.asp?id=1599
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1603;1603;Pista Atletismo;Ronda de Ferol, s/n<br /> 30203 Cartagena<br /> Tlfno: 968 122 801;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=79&texto=;-0.9807224999999562;376.108.157;;https://www.cartagena.es/callejero/verpunto.asp?id=1603
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1604;1604;Telecentro La Puebla;Marques de la Ensenada, s/n<br /> 30395 Lentiscar, La Puebla<br /> Tlfno: 968 168 047<br /> E-mail: lapuebla@alascartagena.com;https://juventud.cartagena.es/informajoven/alas.asp;-0.9196582544309422;3.771.821.011.671.680;;https://www.cartagena.es/callejero/verpunto.asp?id=1604
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1528;1528;Destacamento de Cabo  de Palos- La Manga (Policía Local);Subida al Faro s/n<br /> 30370 Rincon de San Gines, Cabo de Palos<br /> Tlfno: 968 337 300;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=155&texto=;-0.7033016999999973;376.334.039;;https://www.cartagena.es/callejero/verpunto.asp?id=1528
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1529;1529;Destacamento de  El Algar (Policía Local);Mandril esquina con calle Hinojo<br /> 30363 El Algar<br /> Tlfno: 968 136 847;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=156&texto=;-0.8632252733548285;3.764.871.337.100.120;;https://www.cartagena.es/callejero/verpunto.asp?id=1529
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1552;1552;IMSEL La Manga;"Gran V&iacute;a La Manga, 2<br /> 30380 Rinc&oacute;n de San Gin&eacute;s, La Manga del Mar Menor<br /> Tlfno: 968 563 355<br /> E-mail: servilitoral@ayto-cartagena.es";https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=112&texto=;-0.7145468176009899;3.764.367.034.793.360;;https://www.cartagena.es/callejero/verpunto.asp?id=1552
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1602;1602;Piscina Pozo Estrecho;Carretera Miranda, s/n<br /> 30594 Pozo Estrecho<br /> Tlfno: 968 556 357;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=167&texto=;-1.000.349.599.999.930;377.056.227;;https://www.cartagena.es/callejero/verpunto.asp?id=1602
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1558;1558;Oficina Municipal de Información  al Consumidor, La Manga. OMIC;"Gran V&iacute;a, s/n, km1. Pza. de Europa, Edif.<br /> 30380 Rincon de San Gines, La Manga del Mar Menor<br /> Tlfno: 968 146 099<br /> E-mail: consumolamanga@ayto-cartagena.es";http://www.cartagena.es/consumo;-0.7276317631128677;3.766.567.269.621.860;;https://www.cartagena.es/callejero/verpunto.asp?id=1558
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1570;1570;OMITA Molinos Marfagones;Carretera Canteras, 14<br /> 30393 La Magdalena, Molinos Marfagones<br /> Tlfno: 968 168 808<br /> E-mail: Molinos@ayto-cartagena.es;http://www.cartagena.es/omitas;-10.464.899.999.999.400;376.287.219;;https://www.cartagena.es/callejero/verpunto.asp?id=1570
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1513;1513;Biblioteca  Mercado de Santa Florentina;"C/ Juan Fern&aacute;ndez s/n<br /> 30304 Cartagena<br /> Tfno: 968 123 376<br /> E-Mail: bibmercado@ayto-cartagena.es";https://bibliotecas.cartagena.es/bibliotecas_municipales.asp?idbiblioteca=61;-0.9874481122726397;3.760.619.447.881.560;;https://www.cartagena.es/callejero/verpunto.asp?id=1513
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1594;1594;P.A.I. La Aparecida;"Gestionado por: Educaci&oacute;n Inicial Preescolar S.L.<br /> C/ Torno, esquina C/ Arbolete<br /> 30395 La Palma, La Aparecida<br /> Tlfno: 968 165 744<br /> E-mail: pai.aparecida@hotmail.es";https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=148&texto=;-0.9560204024580798;3.766.668.775.527.540;;https://www.cartagena.es/callejero/verpunto.asp?id=1594
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1581;1581;Pabellón El Algar;Avenida Las Lomas, 46<br /> 30366 El Algar<br /> Tlfno: 968 136 311;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=66&texto=;-0.8606984000000466;376.514.266;;https://www.cartagena.es/callejero/verpunto.asp?id=1581
https://www.cartagena.es/api/callejero/csv.asp?cat=41_647;647;Organismo Autónomo  de Gestión Recaudatoria  de Cartagena;"<p> C/ Jara, n&ordm; 7<br /> 30202 Cartagena<br /> Tlfno: +34 968 128 980<br /> Fax: +34 968 123 229<br /> E-mail: <a href='mailto:correo@oagrc.com'>correo@oagrc.com</a></p> ";http://www.oagrc.es/portal/faces/app/inicio.jspx;-0.9847947424301173;37.600.901.260.146.700;;https://www.cartagena.es/callejero/verpunto.asp?id=647
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1532;1532;Destacamento Policía  Local (Centro) ;Plaza de la Merced, 2<br /> 30202 Cartagena;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=175&texto=;-0.9815594910494383;3.760.268.433.583.080;;https://www.cartagena.es/callejero/verpunto.asp?id=1532
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1576;1576;Pabellón Molinos Marfagones;C/ Puerto Hispania s/n<br /> 30393 La Magdalena, Molinos Marfagones<br /> Tlfno: 968 168 660;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=70&texto=;-10.455.021.999.999.800;376.305.823;;https://www.cartagena.es/callejero/verpunto.asp?id=1576
https://www.cartagena.es/api/callejero/csv.asp?cat=41_646;646;Centro Integral de Tráfico  y Atención al Ciudadano;<p>Paseo de Alfonso XIII, 20 Bajo.<br /> Edificio Regidor.<br /> 30201 Cartagena<br /> Tlfno: 968 526 268<br /> Fax: 968 522 635<br /> Email: <a href='mailto:trafico@ayto-cartagena.es'>trafico@ayto-cartagena.es</a></p> ;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=58&texto=;-0.9852190878356914;3.760.653.710.120.800;;https://www.cartagena.es/callejero/verpunto.asp?id=646
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1568;1568;OMITA La Palma;"Plaza Garc&iacute;a Vaso, 4<br /> 30593 La Palma<br /> Tlfno: 968 165 316<br /> E-mail: LaPalma@ayto-cartagena.es";http://www.cartagena.es/omitas;-0.9635103156310834;37.689.610.633.954.300;;https://www.cartagena.es/callejero/verpunto.asp?id=1568
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1569;1569;OMITA La Puebla - La Aparecida;C/ Camino Romano, s/n<br /> 30395 Lentiscar, La Puebla<br /> Tlfno: 968 559 129<br /> E-mail: LaPuebla@ayto-cartagena.es;http://www.cartagena.es/omitas;-0.9220007692817944;37.718.177.968.149.200;;https://www.cartagena.es/callejero/verpunto.asp?id=1569
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1575;1575;Pabellón Central;C/ Wssell de Guimbarda, 46<br /> 30204 Cartagena<br /> Tlfno: 968 128 900<br /> E-mail: pmd_ct@inicia.es;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=63&texto=;-0.9862896611324459;3.761.371.631.765.880;;https://www.cartagena.es/callejero/verpunto.asp?id=1575
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1577;1577;Pabellón Barrio peral;C/ Lugo, s/n<br /> 30300 San Antonio Abad, Barrio de Peral<br /> Tlfno: 968 531 120;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=61&texto=;-0.9916544000000158;376.238.789;;https://www.cartagena.es/callejero/verpunto.asp?id=1577
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1585;1585;Pabellón IES Los Molinos;Calle Beriso, s/n<br /> 30300 Cartagena;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=73&texto=;-0.9825897000000623;37.629.044;;https://www.cartagena.es/callejero/verpunto.asp?id=1585
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1591;1591;Pabellón Tenis de Mesa;"C/ Lugo, s/n<br /> 30300 El Plan, Barriada Cuatro Santos<br /> Tlfno: 968 531 120<br /> &nbsp;";https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=76&texto=;-0.9917883383707249;3.762.429.384.708.620;;https://www.cartagena.es/callejero/verpunto.asp?id=1591
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1541;1541;Estadio Municipal  Cartagonova;C/ Doctor Luis Calandre s/n<br /> 30203 Cartagena<br /> Tlfno: 968 529 603<br /> E-mail: fccartagena@telefonica.net;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=64&texto=;-0.9960535000000164;376.097.329;;https://www.cartagena.es/callejero/verpunto.asp?id=1541
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1587;1587;Pabellón Los Dolores ;C/ Pirineo, s/n<br /> 30310 El Plan, Los Dolores<br /> Tlfno: 968 514 015;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=72&texto=;-10.012.795.045.432.700;3.763.722.712.469.340;;https://www.cartagena.es/callejero/verpunto.asp?id=1587
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1605;1605;Telecentro Perin;Carretera de Mazarron, s/n<br /> 30396 Perin<br /> Tlfno: 968 163 232<br /> E-mail: perin@alascartagena.com;http://juventud.cartagena.es/informajoven/alas.asp;-11.201.577.424.258.100;3.762.208.987.210.070;;https://www.cartagena.es/callejero/verpunto.asp?id=1605
https://www.cartagena.es/api/callejero/csv.asp?cat=41_674;674;Escuela Municipal de Teatro;<p>C/ Lope de Rueda esquina Carlos III.<br /> 30203 Cartagena<br /> Tlfno: 968 128 859<br /> E-mail: <a href='mailto:jose_salguero_colmena@hotmail.com'>jose_salguero_colmena@hotmail.com</a></p> ;http://www.escuelamunicipalteatrocartagena.com/;-0.9772528908767653;3.760.591.492.657.050;;https://www.cartagena.es/callejero/verpunto.asp?id=674
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1504;1504;ALA Juventud;Paseo Alfonso XII, 53<br /> 30203 Cartagena<br /> Tlfno: 968 526 888<br /> E-mail: alajuventud@ayto-cartagena.es;http://juventud.cartagena.es/informajoven/alas.asp;-0.9806266000000505;376.071.239;;https://www.cartagena.es/callejero/verpunto.asp?id=1504
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1505;1505;ALA La Aljorra;"Gaspar de P&oacute;rtola, s/n<br /> 30390 Cartagena<br /> Tlfno: 968 558 035<br /> E-mail: alaaljorra@ayto-cartagena.es";http://juventud.cartagena.es/informajoven/alas.asp;-10.661.967.789.442.300;37.692.290.501.998.300;;https://www.cartagena.es/callejero/verpunto.asp?id=1505
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1506;1506;ALA La Palma;Alberto Colao, 15<br /> 30593 La Palma<br /> Tlfno: 968 165 585<br /> E-mail: alalpalma@ayto-cartagena.es;http://juventud.cartagena.es/informajoven/alas.asp;-0.9606482818511495;3.769.062.682.771.960;;https://www.cartagena.es/callejero/verpunto.asp?id=1506
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1507;1507;ALA Los Barreros;Camino Viejo de Pozo Estrecho, 90<br /> 30310 Los Barreros<br /> Tlfno: 968 514 706<br /> E-mail: alabarreros@ayto-cartagena.es;http://juventud.cartagena.es/informajoven/alas.asp;-0.9996235425539908;37.627.427.767.483.500;;https://www.cartagena.es/callejero/verpunto.asp?id=1507
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1509;1509;Biblioteca Francisco   Martínez Hernández ;C/ Manuel Bobadilla, s/n.<br /> 30593 La Palma. Cartagena<br /> Tfno: 968 165 873<br /> E-mail: biblapalma@ayto-cartagena.es;https://bibliotecas.cartagena.es/bibliotecas_municipales.asp?idbiblioteca=23; -0.9674982726573944;37.688.995.264.366.300;;https://www.cartagena.es/callejero/verpunto.asp?id=1509
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1510;1510;Biblioteca de La Aljorra ;"C/ Conciliaci&oacute;n, 20.<br /> 30390 La Aljorra. Cartagena<br /> Tfno: 968 164 100<br /> E-mail: bibaljorra@ayto-cartagena.es";https://bibliotecas.cartagena.es/bibliotecas_municipales.asp?idbiblioteca=21;-10.696.048.350.647.000;37.690.705.473.784.600;;https://www.cartagena.es/callejero/verpunto.asp?id=1510
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1511;1511;Biblioteca de La Manga ;"Av Gran V&iacute;a, 170, edif. del Centro de Salud.<br /> 30380&nbsp; La Manga del Mar Menor. Cartagena<br /> Tfno: 968 141 608<br /> E-mail: bibmanga@ayto-cartagena.es"; https://bibliotecas.cartagena.es/bibliotecas_municipales.asp?idbiblioteca=22; -0.7211387250778323;3.765.718.428.927.550;;https://www.cartagena.es/callejero/verpunto.asp?id=1511
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1512;1512;Biblioteca  Manuel Puig Campillo ;"Calle San Fulgencio, S/N<br /> 30300 B&ordm; de Peral, Cartagena<br /> Tfno: 968 311 103<br /> Email: bibperal@ayto-cartagena.es";https://bibliotecas.cartagena.es/bibliotecas_municipales.asp?idbiblioteca=41;-0.9890091579193072;3.762.635.288.750.940;;https://www.cartagena.es/callejero/verpunto.asp?id=1512
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1525;1525;Centro Municipal de  Servicios Sociales Cartagena I;Gisbert 4<br /> Edificio Las Graduadas<br /> 30202 Cartagena<br /> Tlfno: 968 128 826<br /> E-mail: prevencion1.ssociales@ayto-cartagena.es;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=100&texto=;-0.9817303059556934;3.760.141.096.064.710;;https://www.cartagena.es/callejero/verpunto.asp?id=1525
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1533;1533;Escuela de Educación  Infantil Bambi;C/ Mejorana, 2<br /> 30366 El Algar<br /> Tlfno: 968 136 837;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=92&texto=;-0.8620394690115063;37.648.415.788.476.600;;https://www.cartagena.es/callejero/verpunto.asp?id=1533
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1557;1557;Oficina Municipal de Información  al Consumidor, Los Dolores. OMIC;"Casa &Aacute;rabe C/ Jardines Esq C/Rio Genil.<br /> 30310 El Plan, Los Dolores<br /> Tlfno: 968 315 992<br /> E-mail: consumolosdolores@ayto-cartagena.es";https://www.cartagena.es/plantillas/13.asp?pt_idpag=885;-10.082.901.640.710.100;3.764.127.527.427.680;;https://www.cartagena.es/callejero/verpunto.asp?id=1557
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1222;1222;Concejalía de la Juventud. Casa de la Juventud;"<p>Paseo Alfonso XIII, n&ordm; 51<br /> Cartagena<br /> Tel&eacute;fono: 968 128 862</p> ";https://juventud.cartagena.es/;-0.9810233116149902;3.760.711.339.723.670;;https://www.cartagena.es/callejero/verpunto.asp?id=1222
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1381;1381;Centro Ocupacional Canteras;"C\ Mayor, n&ordm; 146<br /> CP: 30394<br /> Tlf: 968 53 83 50";https://www.cartagena.es/edificiosMunicipales_listado.asp;-1.048.142.910.003.660;3.761.225.749.787.600;;https://www.cartagena.es/callejero/verpunto.asp?id=1381
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1524;1524;Centro Juvenil  de Canteras;Mayor 148-149<br /> 30394 Cartagena<br /> Tlfno: 968 553 067;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=173&texto=;-10.478.837.000.000.500;376.115.166;;https://www.cartagena.es/callejero/verpunto.asp?id=1524
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1516;1516;C.A.I. El Albujón ;"Gestionado por Educaci&oacute;n Inicial Preescolar SL.<br /> <br /> Sierra Grazalema, s/n<br /> 30330 Albujon<br /> Tlfno: 968 138 802<br /> E-mail: cai.albujon@hotmail.com<br /> &nbsp;";https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=147&texto=;-10.475.560.100.622.900;37.717.447.432.533.400;;https://www.cartagena.es/callejero/verpunto.asp?id=1516
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1544;1544;Espacio de Ocio  de Miranda;C/ Campoamor. Bda Santiago<br /> 30319 Miranda<br /> Tlfno: 968 128 910<br /> E-mail: prevencion2.ssociales@ayto-cartagena.es;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=165&texto=;-10.225.689.000.000.100;376.773.672;;https://www.cartagena.es/callejero/verpunto.asp?id=1544
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1545;1545;Espacio de ocio de  Las Lomas del Albujón ;"C/ Plaza Pr&iacute;ncipe Felipe s/n<br /> 30330 Albuj&oacute;n, Las Lomas<br /> Tlfno: 968 128 910<br /> E-mail: prevencion2.ssociales@ayto-cartagena.es";https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=163&texto=;-1.049.383.129.208.870;37.704.377.733.105.200;;https://www.cartagena.es/callejero/verpunto.asp?id=1545
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1546;1546;Espacio de Ocio de  El Estrecho de San Ginés;"C/ Mu&ntilde;oz Delgado, s/n<br /> 30381 Beal, El Estrecho de San Gin&eacute;s<br /> Tlfno: 968 128 826<br /> E-mail: prevencion1.ssociales@ayto-cartagena.es";https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=103&texto=;-0.8288674217624248;3.762.953.337.653.700;;https://www.cartagena.es/callejero/verpunto.asp?id=1546
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1547;1547;Espacio de Ocio de Bda  Cuatro Santos;"C/ &Aacute;lava, 19<br /> 30300 El Plan, Barriada Cuatro Santos<br /> Tlfno: 968 128 910<br /> E-mail: prevencion2.ssociales@ayto-cartagena.es";https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=162&texto=;-0.9944702000000234;37.625.397;;https://www.cartagena.es/callejero/verpunto.asp?id=1547
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1583;1583;Pabellón IES Colegio Spartaria;C/ Manuel Bobadilla, 53<br /> 30593 La Palma<br /> Tlfno: 968 554 180<br /> E-mail: delapalm@centros6.pntic.mec.es;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=68&texto=;-0.9678476000000273;376.886.002;;https://www.cartagena.es/callejero/verpunto.asp?id=1583
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1600;1600;Piscina La Aljorra;C/ Americo Vespucio, s/n<br /> 30390 La Aljorra<br /> Tlfno: 968 164 380;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=168&texto=;-10.631.988.000.000.000;376.921.798;;https://www.cartagena.es/callejero/verpunto.asp?id=1600
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1582;1582;Pabellón IES Ben Arabi;C/ Antonio Laurel, 4<br /> 30300 Cartagena<br /> Tlfno: 968 313 130<br /> E-mail: benarabi@centros5.pntic.mec.es;https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=67&texto=;-0.988010700000018;376.170.778;;https://www.cartagena.es/callejero/verpunto.asp?id=1582
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1596;1596;Parque de Seguridad Ciudadana;"Carretera Cartagena - La Uni&oacute;n km 1,4<br /> 30202 Hondon, Media Legua<br /> Tlfno: 968 128 877<br /> E-mail: policia.local@ayto-cartagena.es";https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=57&texto=;-0.9585541000000148;3.760.704.140.000.000;;https://www.cartagena.es/callejero/verpunto.asp?id=1596
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1515;1515;Biblioteca Rafael Rubio;"C/ Juan Garc&iacute;a S/N.<br /> 30310 Los Dolores. Cartagena.<br /> Tfno: 968 312 864<br /> E-mail: bibdolores@ayto-cartagena.es";https://bibliotecas.cartagena.es/bibliotecas_municipales.asp?idbiblioteca=24;-1.001.122.674.496.460;3.764.062.746.036.760;;https://www.cartagena.es/callejero/verpunto.asp?id=1515
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1542;1542;Espacio de Ocio  Santa Lucía;"Traves&iacute;a Monroy, 2.<br /> Sede de la Federaci&oacute;n de Asociaciones de Vecinos<br /> 30202 Santa Luc&iacute;a, Cartagena<br /> Tlfno: 968 128 826<br /> E-mail: prevencion1.ssociales@ayto-cartagena.es";https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=64&texto=;-0.9700203856191365;3.759.832.937.282.070;;https://www.cartagena.es/callejero/verpunto.asp?id=1542
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1543;1543;Espacio de Ocio  de San Antón;"Plaza de la Iglesia. Sal&oacute;n parroquial<br /> 30300 San Antonio Abad<br /> Tlfno: 968 128 910<br /> E-mail: prevencion2.ssociales@ayto-cartagena.es";https://www.cartagena.es/edificiosMunicipales_detalle.asp?id=164&texto=;-0.9976790416496897;37.628.154.022.636.400;;https://www.cartagena.es/callejero/verpunto.asp?id=1543
https://www.cartagena.es/api/callejero/csv.asp?cat=41_1621;1621;Vivero de Empresas;"<br /> Plaza Severo Ochoa. Parque Comercial Mandarache. 30205 Cartagena.<br /> Tlfnos.: 968051010052 / 968 12 88 21<br /> Correo Electr&oacute;nico: viveroempresas@ayto-cartagena.es";;-0.9812448233431041;37.617.972.704.894.600;;https://www.cartagena.es/callejero/verpunto.asp?id=1621
